emp_name,entry_time,scheduled_time,gender,transport,weekday,month,is_holiday,location,lateness_min,lateness_label,lateness_noisy
오민준,09:55,09:00,F,지하철,2,4,0,부산,9.0,1,12.852051753746093
서현우,10:25,09:00,M,자차,3,12,0,서울,38.0,1,37.125797480208284
장유진,10:48,09:00,F,지하철,3,12,0,인천,-17.0,0,-13.309478780618722
오지후,09:01,09:00,F,도보,4,12,0,광주,-2.0,0,4.759049918389807
한사,09:10,09:00,M,자차,2,5,0,부산,-12.0,0,-22.036140688952795
정지안,10:37,09:00,F,버스,4,12,0,대구,22.0,1,29.41034518898208
안민준,10:04,09:00,F,지하철,1,10,0,대구,-8.0,0,-10.722934102965313
이주원,08:49,09:00,F,도보,6,11,0,대전,0.0,0,-2.674814774687451
서지우,10:03,09:00,F,버스,0,7,0,광주,-1.0,0,-2.774639862929589
이자,08:28,09:00,F,지하철,0,4,0,부산,33.0,1,34.600420693878775
안카,09:20,09:00,F,자차,0,3,0,인천,-13.0,0,-18.55627126849383
황차,08:55,09:00,F,지하철,2,12,0,대전,-3.0,0,-4.424070173454758
한아,10:58,09:00,F,지하철,4,7,0,대구,-22.0,0,-19.373613967510547
장도윤,08:06,09:00,M,버스,6,12,0,서울,-1.0,0,0.09285624636996381
정채원,10:34,09:00,F,지하철,3,7,0,부산,-7.0,0,-5.095927428192654
최서연,08:50,09:00,F,버스,1,7,0,인천,-29.0,0,-30.619843561906148
오민수,08:06,09:00,M,지하철,2,1,0,대전,-21.0,0,-17.531450237686713
홍파,09:58,09:00,F,지하철,0,5,1,부산,-16.0,0,-10.717919389985722
권지안,10:02,09:00,F,지하철,3,7,0,서울,44.0,1,48.982196560813556
황타,08:25,09:00,F,지하철,5,2,0,부산,0.0,0,2.1380511642156788
김유진,08:06,09:00,F,도보,0,2,0,대구,-1.0,0,3.694463043618395
조하은,08:20,09:00,M,버스,5,8,0,서울,7.0,1,11.355302920573653
오자,09:13,09:00,F,버스,1,3,0,서울,-27.0,0,-13.617460466579267
이하은,08:23,09:00,F,지하철,4,9,0,인천,-23.0,0,-16.909664649756458
송나,10:06,09:00,M,자차,5,6,0,광주,-28.0,0,-28.44372068317641
전하은,08:13,09:00,F,지하철,5,5,0,부산,-24.0,0,-28.55839643673435
오채원,10:22,09:00,M,지하철,4,2,0,인천,0.0,0,-1.3057012737955533
장아,10:37,09:00,M,자차,4,5,0,인천,6.0,1,4.341075722000102
홍민준,10:09,09:00,F,버스,1,7,0,광주,-24.0,0,-21.44288716137066
권바,10:49,09:00,F,자차,0,7,0,대전,-13.0,0,-16.501281225946496
강카,10:49,09:00,F,자차,2,4,0,대전,12.0,1,17.96088585760202
조지훈,08:08,09:00,M,자차,4,1,0,부산,-20.0,0,-26.94781502947648
한파,09:01,09:00,F,지하철,4,12,0,대전,-12.0,0,-20.16262568158208
권마,10:16,09:00,M,지하철,5,12,0,서울,-21.0,0,-21.675580039626745
김주원,09:01,09:00,F,지하철,2,11,0,대전,-25.0,0,-29.21279524597756
서사,10:12,09:00,F,자차,6,4,0,서울,-29.0,0,-35.29116926992148
이아,10:19,09:00,F,도보,3,8,0,서울,-16.0,0,-19.185349775024214
이하린,10:59,09:00,M,도보,1,2,0,서울,-8.0,0,-11.807429145394615
조타,08:59,09:00,F,지하철,5,11,0,서울,-18.0,0,-17.949328343828906
정카,09:02,09:00,M,자차,0,1,0,대구,-14.0,0,-17.102353941571305
임카,08:04,09:00,F,버스,2,6,0,인천,-6.0,0,-8.695671791250362
안다,08:51,09:00,M,자차,5,11,1,광주,-21.0,0,-21.024328591106464
전민수,08:50,09:00,F,버스,5,9,0,서울,58.0,1,63.07120785367712
김카,09:21,09:00,M,지하철,1,11,0,부산,24.0,1,31.353727327443952
박현우,09:15,09:00,F,지하철,1,6,0,서울,-2.0,0,-1.2611621875796768
장서윤,10:34,09:00,F,도보,0,2,0,서울,-12.0,0,-10.872284406147399
한다온,10:19,09:00,M,버스,0,1,0,광주,-20.0,0,-20.915935086479205
오지안,10:11,09:00,F,지하철,5,2,0,인천,-27.0,0,-24.59375689970461
황현서,08:00,09:00,M,지하철,5,1,0,부산,-18.0,0,-16.048903197079305
서마,09:24,09:00,F,지하철,3,6,0,부산,-29.0,0,-22.37076158455794
서하,10:11,09:00,M,도보,3,1,0,대전,8.0,1,-1.4435231457771458
이다온,08:44,09:00,M,지하철,2,3,0,인천,-24.0,0,-25.172488718561038
송채원,09:16,09:00,M,지하철,1,6,0,부산,-7.0,0,-5.304050654361781
조타,10:10,09:00,F,자차,0,9,0,대전,-25.0,0,-25.131419787710556
최민수,10:23,09:00,F,버스,4,9,0,부산,-10.0,0,-14.69586516048056
서도윤,10:33,09:00,F,지하철,0,1,0,부산,59.0,1,52.50316660379761
오지안,09:17,09:00,M,지하철,0,11,0,광주,-18.0,0,-13.96838786985569
오나,09:11,09:00,F,지하철,5,7,0,인천,-6.0,0,-9.784629251982075
안나,09:08,09:00,M,지하철,4,5,0,서울,35.0,1,26.22549754247199
정도윤,10:00,09:00,M,지하철,3,5,0,광주,18.0,1,22.28286430004949
황차,09:15,09:00,M,지하철,1,11,0,부산,-16.0,0,-13.705085497769673
권지안,09:12,09:00,M,자차,1,6,0,광주,-20.0,0,-20.579370487291175
임도윤,08:30,09:00,F,자차,3,3,0,대구,-27.0,0,-31.572757963805145
권현우,09:26,09:00,F,자차,2,6,0,광주,-28.0,0,-28.56720721685247
정채원,08:42,09:00,F,지하철,3,1,0,대전,8.0,1,14.077938002596026
이하린,09:34,09:00,F,지하철,1,2,0,광주,-24.0,0,-32.073496430144
송도윤,10:39,09:00,F,도보,1,4,0,대전,-16.0,0,-23.81988808369797
황서윤,10:19,09:00,M,자차,0,3,1,인천,-26.0,0,-29.138826614562053
김유진,09:26,09:00,M,버스,2,5,0,서울,-3.0,0,-3.133218433966025
임자,10:55,09:00,F,지하철,1,1,0,인천,22.0,1,19.518540510581097
강라,10:56,09:00,M,지하철,1,8,0,대구,28.0,1,31.214082875835096
서카,09:19,09:00,M,버스,3,2,0,광주,-29.0,0,-23.555830277758265
류다,10:17,09:00,F,버스,3,3,0,부산,-6.0,0,-4.606156126962661
정파,09:01,09:00,M,지하철,1,12,0,광주,-12.0,0,-9.197838281219479
장민수,10:38,09:00,F,도보,4,1,0,대구,-27.0,0,-25.639502239881637
임아,09:07,09:00,F,버스,2,4,0,광주,-21.0,0,-20.95245954542341
안자,08:46,09:00,F,버스,2,7,0,대구,-25.0,0,-31.467793499073476
박현서,08:24,09:00,F,지하철,3,4,0,대구,4.0,1,-1.1399585380131407
권차,10:31,09:00,M,자차,0,4,0,부산,-20.0,0,-26.754592384859635
류하,08:53,09:00,M,자차,2,2,0,광주,-18.0,0,-18.74252397480542
홍시현,10:26,09:00,F,지하철,4,6,0,서울,-5.0,0,-3.8386098437281384
강하은,08:15,09:00,F,버스,0,10,0,부산,-29.0,0,-36.24631192390688
한시현,09:30,09:00,M,자차,3,8,0,대구,-19.0,0,-18.63702476448996
류사,09:17,09:00,F,자차,0,12,0,서울,4.0,1,-0.3760816413010435
정민준,09:18,09:00,F,지하철,4,9,0,대전,-20.0,0,-25.345996717684294
윤예솔,08:30,09:00,M,자차,0,10,0,대구,-12.0,0,-15.126747082803544
한예린,08:13,09:00,F,버스,1,6,0,부산,-28.0,0,-33.60238249172523
서가,09:02,09:00,F,지하철,2,8,0,부산,-13.0,0,-9.966704410203569
윤지후,09:24,09:00,F,지하철,4,7,0,부산,-5.0,0,-5.840022090244638
황하은,10:22,09:00,F,지하철,5,10,0,인천,-5.0,0,-0.9239297150620605
윤자,09:23,09:00,F,지하철,3,7,0,대구,8.0,1,5.782518239468652
서가,08:44,09:00,F,버스,0,5,0,부산,11.0,1,8.971569690581571
황도윤,08:47,09:00,M,자차,2,1,0,대전,-20.0,0,-10.633086795932723
강사,09:50,09:00,F,지하철,5,11,0,인천,-22.0,0,-30.115302358401696
장주원,09:18,09:00,F,도보,0,6,0,대구,-6.0,0,0.42240621709849613
강현서,10:42,09:00,F,지하철,5,10,0,인천,-20.0,0,-11.727379811770865
전지후,09:19,09:00,F,버스,2,9,0,인천,-29.0,0,-25.170912518692504
김유진,09:42,09:00,M,도보,0,1,0,서울,-15.0,0,-16.65235234685512
권지안,08:11,09:00,M,자차,4,8,0,광주,-29.0,0,-21.86548964130129
한나,08:34,09:00,M,자차,0,6,0,부산,-4.0,0,-5.608806799449995
송지훈,10:33,09:00,F,자차,2,3,0,서울,58.0,1,54.47107207144639
신하린,09:02,09:00,F,지하철,1,4,0,인천,-12.0,0,-13.941341720958318
정민수,09:15,09:00,M,지하철,4,8,0,대전,-16.0,0,-18.85096869559269
류유진,09:46,09:00,F,버스,0,2,0,광주,-10.0,0,-14.733115624597911
임라,08:10,09:00,M,지하철,0,8,0,부산,5.0,1,10.550039170544824
류라,09:31,09:00,M,지하철,3,11,0,대구,-3.0,0,-6.867241763108918
최바,09:02,09:00,F,지하철,6,2,0,인천,-13.0,0,-13.148234944606864
오민수,08:26,09:00,M,도보,0,1,0,부산,-10.0,0,-17.21885944699402
정나,09:15,09:00,F,자차,3,1,0,광주,41.0,1,41.15405340874596
조주원,09:20,09:00,F,자차,5,9,0,부산,-6.0,0,-11.779630221113695
조하은,08:33,09:00,M,자차,2,11,0,부산,-11.0,0,-16.902429114626166
한하,09:37,09:00,M,지하철,3,12,0,서울,-12.0,0,-12.546439550480414
권나,10:14,09:00,M,지하철,5,1,0,광주,-26.0,0,-20.715138674095325
류하,08:48,09:00,M,자차,5,6,0,서울,34.0,1,36.20206843869898
신예솔,10:53,09:00,F,자차,2,1,0,광주,-14.0,0,-11.454398069336204
황현우,09:50,09:00,F,지하철,5,5,0,대전,6.0,1,5.350414100104962
장하은,10:19,09:00,F,버스,4,4,0,서울,-12.0,0,-13.678201325752587
오지후,08:12,09:00,F,버스,3,8,0,서울,-11.0,0,-7.044296807528822
임하,10:18,09:00,F,지하철,3,11,0,대전,24.0,1,21.184114188395988
장하,09:00,09:00,F,지하철,6,10,1,서울,33.0,1,37.17217077223848
권차,10:07,09:00,F,버스,6,1,0,대구,57.0,1,63.1797346946703
서현우,10:24,09:00,F,자차,6,3,0,대전,23.0,1,18.793066085121115
장하린,08:45,09:00,F,도보,4,4,0,서울,-17.0,0,-20.47222747816604
류지훈,08:46,09:00,M,버스,2,4,0,인천,-8.0,0,-10.728477532073022
최다온,08:10,09:00,M,자차,0,5,0,대구,20.0,1,12.665186871232933
조서연,09:48,09:00,F,자차,0,8,0,대구,59.0,1,56.65298634183071
강타,10:19,09:00,M,지하철,6,9,0,대전,-26.0,0,-19.492751313902474
강차,09:13,09:00,M,자차,2,12,0,인천,-12.0,0,-17.22787771167674
오민수,08:28,09:00,M,버스,0,9,0,부산,29.0,1,35.62598054326974
박차,08:56,09:00,M,버스,1,4,0,대전,-12.0,0,-14.167222289765386
최자,09:12,09:00,F,지하철,0,3,0,인천,-1.0,0,9.570178185513765
장하린,10:44,09:00,F,도보,3,5,0,서울,-26.0,0,-29.40906532657714
윤차,08:22,09:00,M,도보,4,10,0,대구,-14.0,0,-14.719909749110798
서하은,09:01,09:00,F,지하철,2,12,0,부산,41.0,1,36.449084674038
황지우,09:54,09:00,F,지하철,5,5,0,인천,-4.0,0,-7.438503867929131
안유진,08:42,09:00,F,지하철,3,3,0,대전,21.0,1,27.690895834291958
권나,10:39,09:00,F,자차,6,1,0,서울,-5.0,0,-2.6273165743051003
신가,10:43,09:00,M,버스,5,1,0,광주,46.0,1,51.14408889588725
송하은,09:08,09:00,M,지하철,0,8,0,대전,10.0,1,3.4220534950498376
전서연,10:14,09:00,F,자차,1,8,0,대전,-10.0,0,-6.725857734210425
황바,10:16,09:00,F,지하철,5,8,0,인천,-23.0,0,-27.857216583602355
오타,10:02,09:00,F,버스,3,1,0,부산,-2.0,0,-8.686592565164263
신지우,08:33,09:00,F,지하철,5,6,0,서울,-3.0,0,-1.8061693057322206
이카,08:08,09:00,F,버스,2,3,0,대전,34.0,1,35.142691667057065
임파,09:02,09:00,M,버스,0,5,0,대구,45.0,1,45.26672893149575
정주원,08:23,09:00,F,지하철,5,8,0,대구,-16.0,0,-12.412207936861673
오가,08:52,09:00,M,버스,5,4,0,광주,-14.0,0,-9.632168411831614
권파,09:54,09:00,M,도보,4,8,0,광주,-28.0,0,-20.651353304031495
신채원,09:45,09:00,M,버스,2,4,0,광주,-22.0,0,-27.951714991529176
황자,08:37,09:00,F,도보,0,7,0,대전,-19.0,0,-11.489918772748876
홍아,08:03,09:00,M,버스,5,6,0,대전,-10.0,0,-0.5884425515221174
송라,08:40,09:00,F,자차,4,5,0,부산,46.0,1,44.16884991773983
전서연,09:21,09:00,F,지하철,4,2,0,부산,-18.0,0,-26.342458415365883
정다온,10:20,09:00,F,자차,1,7,0,부산,-17.0,0,-23.917494565345592
강하,09:05,09:00,M,지하철,5,12,1,인천,-8.0,0,-10.309256904668558
장민준,08:51,09:00,F,지하철,5,8,0,인천,-11.0,0,-0.9292920484628908
권시현,09:39,09:00,M,지하철,6,9,0,대전,-27.0,0,-26.914599998984105
서지우,08:12,09:00,F,지하철,3,10,0,대전,-16.0,0,-19.085920583759066
송예린,08:40,09:00,F,도보,5,1,0,광주,-14.0,0,-17.427011291786485
황자,08:06,09:00,M,도보,2,10,0,서울,-23.0,0,-29.61361162502896
황라,09:34,09:00,M,자차,4,3,0,광주,-8.0,0,-3.6271198515980494
전아,09:19,09:00,M,지하철,4,8,0,대전,-6.0,0,-6.460343723595423
정자,09:44,09:00,F,자차,5,12,0,대전,-29.0,0,-18.50085245118784
홍민준,09:51,09:00,F,자차,5,11,0,대구,10.0,1,13.141046982132252
홍아,09:11,09:00,M,지하철,0,5,0,광주,7.0,1,11.149681580286352
이유진,10:36,09:00,F,버스,5,11,1,대구,-24.0,0,-25.21052415371339
박하은,10:45,09:00,M,자차,5,8,0,서울,-12.0,0,-17.45515169086744
황현우,08:19,09:00,F,지하철,3,2,0,대구,40.0,1,35.6320950983541
신하린,10:45,09:00,M,버스,3,3,0,부산,-28.0,0,-34.846234719445405
강카,08:35,09:00,M,자차,5,12,0,대전,-11.0,0,-6.448026400909545
장카,08:44,09:00,F,지하철,3,11,0,부산,-20.0,0,-21.92457593622943
오지훈,09:35,09:00,M,버스,2,11,0,서울,-1.0,0,3.762502697960331
황카,08:05,09:00,M,버스,5,5,0,인천,-20.0,0,-19.320427988462182
조파,09:05,09:00,F,자차,5,4,0,인천,37.0,1,35.53590822114777
임다온,08:35,09:00,M,도보,1,10,0,인천,-5.0,0,-10.84801417484275
류차,09:26,09:00,F,자차,5,1,0,서울,10.0,1,11.508163664813388
강현우,10:26,09:00,M,자차,2,11,0,대구,-7.0,0,-8.093165082233975
임라,10:46,09:00,M,버스,0,8,0,대전,-24.0,0,-19.489080360222893
윤카,08:38,09:00,M,자차,6,8,0,서울,-6.0,0,-9.577053379377993
박하린,09:38,09:00,F,버스,1,6,1,광주,13.0,1,16.08053886748518
장나,09:25,09:00,M,지하철,1,12,0,서울,36.0,1,44.20424208111268
송파,09:14,09:00,M,자차,1,9,0,부산,-14.0,0,-12.637220426701402
신도윤,09:53,09:00,F,자차,3,1,0,대전,-27.0,0,-23.073542736290594
윤현우,10:58,09:00,M,버스,1,7,0,부산,-28.0,0,-25.1405487691121
장라,09:12,09:00,M,자차,1,11,1,인천,-13.0,0,-3.5095425774123914
박시현,08:11,09:00,M,자차,2,1,0,대구,-2.0,0,-0.14219789153085594
홍민수,10:44,09:00,M,지하철,1,9,0,인천,-8.0,0,-4.50020574132245
서자,10:47,09:00,M,지하철,1,3,0,대구,-18.0,0,-18.181380142579783
정파,08:58,09:00,F,지하철,6,7,0,대구,-10.0,0,-13.871942678413795
임지후,09:30,09:00,M,지하철,4,11,0,광주,-21.0,0,-27.040878428405847
정채원,10:35,09:00,M,버스,0,6,0,인천,40.0,1,46.33462032818338
조예솔,09:30,09:00,F,지하철,0,1,0,인천,-29.0,0,-34.0417968567127
안하은,09:26,09:00,M,지하철,5,1,0,광주,-18.0,0,-14.27067750108284
한현우,10:45,09:00,F,지하철,1,9,0,대구,-18.0,0,-15.919916848081192
김서윤,10:29,09:00,M,자차,1,12,0,광주,-15.0,0,-10.411073275521343
류유진,09:31,09:00,F,자차,4,4,0,광주,18.0,1,15.426439887083907
정서연,08:29,09:00,F,지하철,5,12,0,대전,25.0,1,21.046350427583945
한라,09:18,09:00,M,지하철,2,6,0,대구,-5.0,0,-3.1081408095012124
안지후,10:01,09:00,F,지하철,5,1,0,인천,-17.0,0,-18.461708366037566
최파,08:49,09:00,M,지하철,2,7,0,서울,17.0,1,10.844858316968608
이사,09:36,09:00,F,지하철,0,12,0,서울,-27.0,0,-17.307372288298268
신서연,09:58,09:00,M,지하철,5,4,0,서울,-20.0,0,-23.957040829812726
이지후,08:15,09:00,F,지하철,6,12,0,인천,-22.0,0,-26.968163559925074
오하,09:42,09:00,F,도보,6,8,0,부산,20.0,1,18.78932115910311
오시현,10:12,09:00,F,버스,0,5,0,부산,-25.0,0,-18.73570715421043
김현서,08:38,09:00,M,자차,3,9,0,인천,-11.0,0,-21.83367521561808
김자,09:38,09:00,F,지하철,4,5,0,대구,-10.0,0,-4.150581927122754
안예린,10:07,09:00,F,지하철,0,2,0,서울,-29.0,0,-33.55736750728151
정나,08:07,09:00,F,도보,6,11,0,인천,48.0,1,49.32262620054127
조서윤,09:55,09:00,F,지하철,0,5,0,인천,7.0,1,3.619965191380998
오주원,08:46,09:00,M,자차,1,7,0,서울,-13.0,0,-3.04041572998997
임사,09:11,09:00,F,도보,6,9,0,부산,31.0,1,31.623100433211757
안현서,09:56,09:00,F,버스,3,1,0,부산,49.0,1,45.45954224829382
최현서,08:00,09:00,M,지하철,4,9,0,광주,-22.0,0,-23.505456609188453
장채원,08:03,09:00,F,버스,3,5,0,부산,-19.0,0,-18.551814625491563
류민수,09:20,09:00,F,지하철,5,7,0,서울,-3.0,0,-2.1116169611889966
조바,10:50,09:00,M,지하철,0,6,0,부산,-9.0,0,-6.806187582393396
최다,08:01,09:00,M,지하철,4,10,0,대구,-9.0,0,-9.007023038411575
정서연,10:21,09:00,M,자차,0,3,0,광주,7.0,1,0.11418791695642039
권서윤,08:13,09:00,M,자차,1,2,0,서울,-5.0,0,-6.701338354508304
이다온,09:28,09:00,F,지하철,3,5,0,대전,-23.0,0,-19.96670812579571
권차,09:17,09:00,F,지하철,3,2,0,부산,-28.0,0,-31.349414031895005
김하,09:24,09:00,F,자차,1,3,0,대구,-28.0,0,-24.63609360150811
권라,08:14,09:00,F,도보,5,8,0,서울,18.0,1,18.158590664789052
서다온,10:15,09:00,M,지하철,2,10,0,부산,-5.0,0,-6.088700783832449
임예솔,08:49,09:00,F,지하철,6,9,1,대구,-13.0,0,-7.0292805373020375
안차,10:18,09:00,F,자차,0,4,0,인천,-6.0,0,-14.690657221921407
전라,09:57,09:00,M,자차,1,10,0,광주,-1.0,0,-4.376604491323247
홍마,09:39,09:00,M,도보,2,5,0,인천,-18.0,0,-11.837856451606122
안사,08:55,09:00,F,지하철,4,3,0,서울,16.0,1,25.150245815767672
권다,09:57,09:00,F,지하철,2,10,0,대구,27.0,1,38.4299624233585
강지훈,10:59,09:00,F,버스,1,7,0,광주,51.0,1,51.25177765169152
황현서,10:46,09:00,M,지하철,3,5,0,인천,6.0,1,8.289486898077715
정현서,10:44,09:00,M,자차,6,8,0,인천,-25.0,0,-20.912860863821663
권가,08:39,09:00,M,지하철,0,9,0,인천,-2.0,0,4.375376360791421
한서윤,09:45,09:00,F,자차,1,3,0,인천,-19.0,0,-17.434540326626195
오현우,09:11,09:00,F,도보,3,2,0,대전,33.0,1,37.630744617230334
김도윤,10:54,09:00,M,도보,5,7,0,인천,-1.0,0,1.29886900222261
서다,10:51,09:00,M,자차,0,1,0,인천,-25.0,0,-22.38888029045812
이현우,10:36,09:00,F,도보,1,8,1,대구,-1.0,0,-5.591846184500399
장예솔,08:29,09:00,F,지하철,1,6,0,대구,-13.0,0,-14.64606859688112
이시현,08:57,09:00,F,지하철,4,3,0,광주,-3.0,0,-5.613845990389097
조서연,10:08,09:00,F,지하철,0,8,0,대전,59.0,1,53.05552273210739
최자,10:14,09:00,F,도보,4,5,0,광주,8.0,1,-0.2580261210545771
안나,09:03,09:00,F,도보,2,5,0,인천,-12.0,0,-14.118137492960741
한마,08:24,09:00,F,지하철,2,3,0,광주,-12.0,0,-13.319411632181298
송가,08:24,09:00,F,지하철,6,9,0,서울,-16.0,0,-15.47481461986079
임주원,10:03,09:00,M,지하철,5,11,0,부산,-24.0,0,-21.221310795799297
박채원,09:21,09:00,F,지하철,5,8,0,부산,-29.0,0,-28.05938878197089
이카,09:28,09:00,F,자차,6,3,0,인천,-10.0,0,-11.284555887652882
이다온,10:26,09:00,M,지하철,1,11,0,광주,19.0,1,14.424368421115625
이다,08:03,09:00,F,자차,5,2,0,서울,-27.0,0,-22.61465451249391
안자,10:15,09:00,M,버스,1,4,0,부산,-12.0,0,-12.509111086447007
신다온,08:49,09:00,M,지하철,2,1,1,대구,-3.0,0,-5.168948975034548
오채원,10:47,09:00,M,지하철,3,11,0,대전,-18.0,0,-18.932271412066346
윤민수,10:51,09:00,M,도보,5,1,0,서울,-21.0,0,-24.66372173677354
황도윤,09:30,09:00,F,자차,4,7,0,대전,-9.0,0,-11.653369617055532
김아,08:56,09:00,F,버스,3,3,0,부산,-17.0,0,-19.81229156645094
황예린,08:41,09:00,M,지하철,2,3,0,부산,-12.0,0,-13.436687090002343
송서연,08:32,09:00,F,도보,4,8,0,인천,-4.0,0,-0.7212252159095502
전나,10:59,09:00,F,자차,3,10,0,광주,-11.0,0,-8.96443965729696
최지우,08:33,09:00,F,자차,3,1,0,대전,-12.0,0,-4.26631296359608
서마,09:20,09:00,F,자차,4,2,0,서울,-10.0,0,-3.9413545394399563
서가,09:26,09:00,F,자차,4,4,0,서울,-27.0,0,-17.217891133827123
한다온,10:02,09:00,F,지하철,2,12,0,대구,-11.0,0,-8.204207601645853
황도윤,10:31,09:00,F,자차,0,1,0,인천,-18.0,0,-15.284473888132347
서현우,09:40,09:00,F,버스,2,3,0,부산,0.0,0,-2.4370788881856784
오하,10:16,09:00,M,버스,2,5,0,인천,8.0,1,12.130074487477494
조현서,09:42,09:00,F,도보,1,4,0,부산,-9.0,0,-12.280584650215447
황예솔,09:18,09:00,M,도보,1,1,0,대전,-26.0,0,-33.352277621907895
송지후,08:28,09:00,F,버스,6,7,0,부산,-26.0,0,-18.368383038761227
정가,08:37,09:00,F,버스,1,8,1,인천,-29.0,0,-35.245907973163355
전나,09:17,09:00,F,자차,5,3,0,인천,-1.0,0,1.1942589479779926
최차,08:08,09:00,F,도보,0,9,0,서울,-25.0,0,-29.40165686416681
전하린,08:56,09:00,F,자차,6,1,0,인천,-8.0,0,-2.3666618860408315
송카,09:23,09:00,F,지하철,1,9,0,서울,0.0,0,6.314749928853479
서가,09:25,09:00,F,지하철,2,4,0,인천,-2.0,0,0.6458890371159298
이마,10:26,09:00,F,자차,5,3,0,인천,-22.0,0,-15.768176452619004
오타,10:54,09:00,M,자차,1,3,0,서울,22.0,1,22.036685379155614
조다온,10:11,09:00,F,자차,3,11,0,부산,17.0,1,28.17087340413025
안타,08:14,09:00,F,자차,5,7,0,부산,36.0,1,39.730826167464535
임서연,09:13,09:00,F,버스,0,9,0,대전,-17.0,0,-21.502757798118466
윤유진,10:11,09:00,F,버스,0,3,0,부산,-17.0,0,-16.651966456279304
정지훈,09:47,09:00,F,자차,5,1,0,대전,-26.0,0,-26.76251013107534
윤현우,09:22,09:00,M,지하철,1,1,0,인천,-2.0,0,-3.2521202921883043
김나,09:18,09:00,M,자차,6,6,0,대전,-2.0,0,-10.285696139496036
강예린,09:13,09:00,M,자차,6,4,0,광주,-27.0,0,-25.0656772777827
황마,09:44,09:00,F,자차,6,10,0,부산,-18.0,0,-24.928764894702763
홍하린,08:32,09:00,F,지하철,6,10,0,인천,-23.0,0,-35.62703640261192
안예린,09:33,09:00,F,자차,5,4,0,광주,-15.0,0,-16.72006820561652
류아,08:37,09:00,F,지하철,2,6,0,서울,-4.0,0,-7.779468266961189
강타,10:02,09:00,M,지하철,6,5,0,인천,37.0,1,32.692314936822235
조유진,10:35,09:00,F,버스,2,9,0,대구,-15.0,0,-30.515479751827606
한하린,09:31,09:00,F,지하철,4,8,0,서울,-28.0,0,-32.254214379765244
홍사,09:09,09:00,F,도보,0,8,0,대전,-3.0,0,-3.8682093258635115
강타,10:49,09:00,F,도보,6,1,1,부산,-3.0,0,-6.170769700480468
송마,09:58,09:00,M,지하철,4,5,0,대전,26.0,1,27.936718381266658
정민수,09:17,09:00,F,자차,6,12,0,부산,9.0,1,15.963303242377812
최차,08:05,09:00,F,버스,2,5,0,인천,28.0,1,30.581837201275874
김사,08:02,09:00,F,자차,2,3,0,대구,-10.0,0,-4.868028529490074
이라,08:39,09:00,M,자차,3,3,0,대전,40.0,1,45.54563344824224
전카,08:42,09:00,M,버스,6,1,0,대전,-13.0,0,-18.094303835333562
조지훈,10:09,09:00,M,지하철,3,10,0,광주,54.0,1,56.195573463430975
조하린,09:30,09:00,M,지하철,5,1,0,대전,-18.0,0,-13.02421323317267
권시현,10:59,09:00,M,버스,1,8,0,광주,-4.0,0,-6.179802390242396
오민준,09:37,09:00,M,도보,5,5,0,부산,-28.0,0,-31.953133250151456
장지안,10:42,09:00,M,버스,5,2,0,대전,-4.0,0,-1.347967703917785
전나,09:39,09:00,M,지하철,6,11,1,인천,-6.0,0,-13.408144358938396
임민수,09:04,09:00,F,지하철,0,9,0,대구,-29.0,0,-34.44002291533147
박나,10:08,09:00,F,도보,2,10,0,부산,-11.0,0,-14.333781737917167
송자,09:20,09:00,M,지하철,0,12,0,광주,-17.0,0,-14.747428934346459
박지후,08:49,09:00,F,자차,2,11,0,부산,34.0,1,35.09456260777832
박사,09:25,09:00,M,자차,5,9,0,인천,20.0,1,25.16185439776066
신카,09:59,09:00,F,지하철,4,7,0,서울,52.0,1,47.39064972818291
오유진,09:07,09:00,M,지하철,5,9,0,인천,-13.0,0,-17.877364856337543
김채원,10:06,09:00,M,지하철,5,6,0,인천,-7.0,0,-4.380440156251678
전유진,10:56,09:00,M,지하철,6,3,0,인천,31.0,1,27.00666547946482
박민수,09:14,09:00,M,자차,6,5,0,인천,26.0,1,22.982480422527896
임주원,08:53,09:00,M,자차,4,6,0,대전,-15.0,0,-24.283824196258742
류하,09:12,09:00,M,지하철,6,1,0,대전,-23.0,0,-21.545769992932062
윤민수,10:30,09:00,M,버스,0,11,0,대구,0.0,0,7.706452359080841
정가,08:32,09:00,F,지하철,5,11,0,대전,-26.0,0,-31.1464445815019
조현우,10:55,09:00,F,지하철,3,6,0,대전,-5.0,0,0.10851805860056718
안현서,09:14,09:00,M,자차,6,6,0,서울,-27.0,0,-27.296992904949757
안예솔,10:31,09:00,M,자차,3,11,0,대구,59.0,1,50.17292680794984
한가,10:21,09:00,F,자차,1,6,0,광주,55.0,1,50.52636572185936
류지훈,10:21,09:00,F,지하철,5,9,0,인천,-28.0,0,-32.78233666401886
안마,10:43,09:00,F,버스,6,7,1,서울,-27.0,0,-28.582638925703133
전사,08:33,09:00,M,버스,0,4,0,대구,-19.0,0,-16.902428557766477
박민준,09:46,09:00,F,도보,0,10,0,대구,8.0,1,17.24461418620716
정민준,08:17,09:00,F,자차,4,3,0,광주,-27.0,0,-34.155728974592435
이민준,08:53,09:00,M,도보,3,3,0,인천,-25.0,0,-27.42388698459994
서하은,08:07,09:00,F,지하철,3,9,0,서울,47.0,1,42.520095735446446
한예린,10:02,09:00,M,버스,0,9,0,서울,27.0,1,20.660102692553515
